15:00:03,025  INFO StanfordNLPNamedEntityRecognition:45 - Loading model from: edu/stanford/nlp/models/ner/english.muc.7class.distsim.crf.ser.gz
17:34:58,199  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|??? NONE ???|-|Alexa Internet|-|fr' was not found in the cache, starting to query!
17:34:58,200  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? -LRB- heute ?D?|-|Alexa Internet|-|de' was not found in the cache, starting to query!
17:34:58,199  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? , a subsidiary of ?D?|-|Alexa Internet|-|en' was not found in the cache, starting to query!
17:34:58,209  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?D? -LRB- now ?R?|-|Alexa Internet|-|en' was not found in the cache, starting to query!
17:34:58,214  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? to form ?D?|-|Alexa Internet|-|en' was not found in the cache, starting to query!
17:34:58,214  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? -LRB- now ?D?|-|Alexa Internet|-|en' was not found in the cache, starting to query!
17:34:58,215  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? -LRB- groupe ?D?|-|Alexa Internet|-|fr' was not found in the cache, starting to query!
17:34:58,216  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?D? '' -LRB- heute ?R?|-|Alexa Internet|-|de' was not found in the cache, starting to query!
17:34:58,214  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? System , filiale du groupe ?D?|-|Alexa Internet|-|fr' was not found in the cache, starting to query!
17:34:58,218  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? , filiale de ?D?|-|Alexa Internet|-|fr' was not found in the cache, starting to query!
17:34:58,218  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? was acquired by ?D?|-|Alexa Internet|-|en' was not found in the cache, starting to query!
17:34:58,219  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? Masson SAS , filiale du groupe ?D?|-|Alexa Internet|-|fr' was not found in the cache, starting to query!
17:34:58,219  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?D? acquired ?R?|-|Alexa Internet|-|en' was not found in the cache, starting to query!
17:34:58,218  INFO DefaultSearchEngine:38 - Query: 'Amazon.com|-|?R? 100 -LRB- ?D?|-|Alexa Internet|-|fr' was not found in the cache, starting to query!
17:35:00,263  INFO EvidenceCrawler:221 - Creating thread pool for 78 html crawlers!
17:35:02,798 ERROR JsoupCrawlUtil:52 - Error crawling website: http://www.viunk.com/domain/amazon.com
java.nio.charset.UnsupportedCharsetException: ISO-8859
	at java.nio.charset.Charset.forName(Charset.java:505)
	at org.jsoup.helper.DataUtil.parseByteData(DataUtil.java:86)
	at org.jsoup.helper.HttpConnection$Response.parse(HttpConnection.java:469)
	at org.jsoup.helper.HttpConnection.get(HttpConnection.java:147)
	at org.aksw.defacto.util.JsoupCrawlUtil.readPage(JsoupCrawlUtil.java:27)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:38)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:1)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
	at java.util.concurrent.FutureTask.run(FutureTask.java:138)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
	at java.lang.Thread.run(Thread.java:680)
17:35:15,620  INFO EvidenceCrawler:178 - Creating thread pool for 4 parsers!
17:35:17,996  INFO Defacto:93 - Crawling evidence took 0 min, 20 sec
17:35:19,804  INFO Defacto:102 - Fact feature extraction took 0 min, 1 sec
17:35:21,574  INFO Defacto:108 - Scoring took 0 min, 1 sec
17:35:54,584  INFO Defacto:72 - Checking fact: <http://rdf.freebase.com/ns/m.02_3cr6> <http://dbpedia.org/ontology/subsidiary> <http://rdf.freebase.com/ns/m.02whbs_> [2005-2005]
17:35:54,593  INFO StanfordNLPNamedEntityRecognition:46 - Loading model from: edu/stanford/nlp/models/ner/english.muc.7class.distsim.crf.ser.gz
17:35:57,707  INFO NlpModelManager:27 - Created 1 StanfordNLP NER model!
17:35:59,194  INFO QueryGenerator:67 - Generated 11 queries for fact: http://rdf.freebase.com/ns/m.02_3cr6 @http://dbpedia.org/ontology/subsidiary http://rdf.freebase.com/ns/m.02whbs_
17:35:59,194  INFO Defacto:87 - Preparing queries took 0 min, 1 sec
17:35:59,442  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? -LRB- now ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,451  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|??? NONE ???|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,452  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? acquired ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,453  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? -LRB- formerly ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,453  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? , a subsidiary of ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,458  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? , a division of ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,458  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? merged with ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,458  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? was acquired by ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,464  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? -LRB- now ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,464  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? subsidiary ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:35:59,988  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? to form ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:36:02,402  INFO EvidenceCrawler:221 - Creating thread pool for 47 html crawlers!
17:36:03,007 ERROR JsoupCrawlUtil:52 - Error crawling website: http://www.ebooksbay.org/PDF_CHM_Books_Catalogue__/2009/08/
java.lang.StringIndexOutOfBoundsException: String index out of range: 0
	at java.lang.String.charAt(String.java:686)
	at org.jsoup.helper.DataUtil.parseByteData(DataUtil.java:98)
	at org.jsoup.helper.HttpConnection$Response.parse(HttpConnection.java:469)
	at org.jsoup.helper.HttpConnection.get(HttpConnection.java:147)
	at org.aksw.defacto.util.JsoupCrawlUtil.readPage(JsoupCrawlUtil.java:27)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:38)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:1)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
	at java.util.concurrent.FutureTask.run(FutureTask.java:138)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
	at java.lang.Thread.run(Thread.java:680)
17:36:12,436 ERROR JsoupCrawlUtil:52 - Error crawling website: http://www.021baojie.net/manager/image/icon/3488.html
java.net.SocketTimeoutException: connect timed out
	at java.net.PlainSocketImpl.socketConnect(Native Method)
	at java.net.PlainSocketImpl.doConnect(PlainSocketImpl.java:382)
	at java.net.PlainSocketImpl.connectToAddress(PlainSocketImpl.java:241)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:228)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:431)
	at java.net.Socket.connect(Socket.java:527)
	at sun.net.NetworkClient.doConnect(NetworkClient.java:158)
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:388)
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:523)
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:227)
	at sun.net.www.http.HttpClient.New(HttpClient.java:300)
	at sun.net.www.http.HttpClient.New(HttpClient.java:317)
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:970)
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:911)
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:836)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:404)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:391)
	at org.jsoup.helper.HttpConnection.execute(HttpConnection.java:157)
	at org.jsoup.helper.HttpConnection.get(HttpConnection.java:146)
	at org.aksw.defacto.util.JsoupCrawlUtil.readPage(JsoupCrawlUtil.java:27)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:38)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:1)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
	at java.util.concurrent.FutureTask.run(FutureTask.java:138)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
	at java.lang.Thread.run(Thread.java:680)
17:36:12,708  INFO EvidenceCrawler:178 - Creating thread pool for 4 parsers!
17:56:34,703  INFO Defacto:72 - Checking fact: <http://rdf.freebase.com/ns/m.02_3cr6> <http://dbpedia.org/ontology/subsidiary> <http://rdf.freebase.com/ns/m.02whbs_> [2005-2005]
17:56:34,713  INFO StanfordNLPNamedEntityRecognition:46 - Loading model from: edu/stanford/nlp/models/ner/english.muc.7class.distsim.crf.ser.gz
17:56:37,855  INFO NlpModelManager:27 - Created 1 StanfordNLP NER model!
17:56:38,418  INFO QueryGenerator:67 - Generated 11 queries for fact: http://rdf.freebase.com/ns/m.02_3cr6 @http://dbpedia.org/ontology/subsidiary http://rdf.freebase.com/ns/m.02whbs_
17:56:38,418  INFO Defacto:87 - Preparing queries took 0 min, 0 sec
17:56:38,844  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? -LRB- now ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,844  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? , a subsidiary of ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,944  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? merged with ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,944  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? to form ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,944  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? -LRB- formerly ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,944  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? acquired ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,944  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|??? NONE ???|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,944  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? was acquired by ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,944  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? -LRB- now ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,944  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? , a division of ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:38,944  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? subsidiary ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:56:42,248  INFO EvidenceCrawler:221 - Creating thread pool for 47 html crawlers!
17:56:45,593 ERROR JsoupCrawlUtil:52 - Error crawling website: http://www.ebooksbay.org/PDF_CHM_Books_Catalogue__/2009/08/
java.lang.StringIndexOutOfBoundsException: String index out of range: 0
	at java.lang.String.charAt(String.java:686)
	at org.jsoup.helper.DataUtil.parseByteData(DataUtil.java:98)
	at org.jsoup.helper.HttpConnection$Response.parse(HttpConnection.java:469)
	at org.jsoup.helper.HttpConnection.get(HttpConnection.java:147)
	at org.aksw.defacto.util.JsoupCrawlUtil.readPage(JsoupCrawlUtil.java:27)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:38)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:1)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
	at java.util.concurrent.FutureTask.run(FutureTask.java:138)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
	at java.lang.Thread.run(Thread.java:680)
17:56:53,856 ERROR JsoupCrawlUtil:52 - Error crawling website: http://www.021baojie.net/manager/image/icon/3488.html
java.net.SocketTimeoutException: connect timed out
	at java.net.PlainSocketImpl.socketConnect(Native Method)
	at java.net.PlainSocketImpl.doConnect(PlainSocketImpl.java:382)
	at java.net.PlainSocketImpl.connectToAddress(PlainSocketImpl.java:241)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:228)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:431)
	at java.net.Socket.connect(Socket.java:527)
	at sun.net.NetworkClient.doConnect(NetworkClient.java:158)
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:388)
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:523)
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:227)
	at sun.net.www.http.HttpClient.New(HttpClient.java:300)
	at sun.net.www.http.HttpClient.New(HttpClient.java:317)
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:970)
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:911)
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:836)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:404)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:391)
	at org.jsoup.helper.HttpConnection.execute(HttpConnection.java:157)
	at org.jsoup.helper.HttpConnection.get(HttpConnection.java:146)
	at org.aksw.defacto.util.JsoupCrawlUtil.readPage(JsoupCrawlUtil.java:27)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:38)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:1)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
	at java.util.concurrent.FutureTask.run(FutureTask.java:138)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
	at java.lang.Thread.run(Thread.java:680)
17:56:55,239  INFO EvidenceCrawler:178 - Creating thread pool for 4 parsers!
17:59:51,783  INFO Defacto:72 - Checking fact: <http://rdf.freebase.com/ns/m.02_3cr6> <http://dbpedia.org/ontology/subsidiary> <http://rdf.freebase.com/ns/m.02whbs_> [2005-2005]
17:59:51,791  INFO StanfordNLPNamedEntityRecognition:46 - Loading model from: edu/stanford/nlp/models/ner/english.muc.7class.distsim.crf.ser.gz
17:59:54,874  INFO NlpModelManager:27 - Created 1 StanfordNLP NER model!
17:59:55,346  INFO QueryGenerator:67 - Generated 11 queries for fact: http://rdf.freebase.com/ns/m.02_3cr6 @http://dbpedia.org/ontology/subsidiary http://rdf.freebase.com/ns/m.02whbs_
17:59:55,347  INFO Defacto:87 - Preparing queries took 0 min, 0 sec
17:59:55,559  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? was acquired by ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,560  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? , a subsidiary of ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,560  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? merged with ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,560  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? -LRB- now ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,559  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? to form ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,560  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? , a division of ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,559  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? subsidiary ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,560  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? -LRB- formerly ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,559  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?R? -LRB- now ?D?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,566  INFO DefaultSearchEngine:38 - Query: 'Selectica|-|?D? acquired ?R?|-|Determine Software|-|en' was not found in the cache, starting to query!
17:59:55,568  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|??? NONE ???|-|Determine Software|-|en' cached! Starting to get from cache!
17:59:58,855  INFO EvidenceCrawler:221 - Creating thread pool for 47 html crawlers!
17:59:59,403 ERROR JsoupCrawlUtil:52 - Error crawling website: http://www.ebooksbay.org/PDF_CHM_Books_Catalogue__/2009/08/
java.lang.StringIndexOutOfBoundsException: String index out of range: 0
	at java.lang.String.charAt(String.java:686)
	at org.jsoup.helper.DataUtil.parseByteData(DataUtil.java:98)
	at org.jsoup.helper.HttpConnection$Response.parse(HttpConnection.java:469)
	at org.jsoup.helper.HttpConnection.get(HttpConnection.java:147)
	at org.aksw.defacto.util.JsoupCrawlUtil.readPage(JsoupCrawlUtil.java:27)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:38)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:1)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
	at java.util.concurrent.FutureTask.run(FutureTask.java:138)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
	at java.lang.Thread.run(Thread.java:680)
18:00:08,889 ERROR JsoupCrawlUtil:52 - Error crawling website: http://www.021baojie.net/manager/image/icon/3488.html
java.net.SocketTimeoutException: connect timed out
	at java.net.PlainSocketImpl.socketConnect(Native Method)
	at java.net.PlainSocketImpl.doConnect(PlainSocketImpl.java:382)
	at java.net.PlainSocketImpl.connectToAddress(PlainSocketImpl.java:241)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:228)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:431)
	at java.net.Socket.connect(Socket.java:527)
	at sun.net.NetworkClient.doConnect(NetworkClient.java:158)
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:388)
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:523)
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:227)
	at sun.net.www.http.HttpClient.New(HttpClient.java:300)
	at sun.net.www.http.HttpClient.New(HttpClient.java:317)
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:970)
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:911)
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:836)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:404)
	at org.jsoup.helper.HttpConnection$Response.execute(HttpConnection.java:391)
	at org.jsoup.helper.HttpConnection.execute(HttpConnection.java:157)
	at org.jsoup.helper.HttpConnection.get(HttpConnection.java:146)
	at org.aksw.defacto.util.JsoupCrawlUtil.readPage(JsoupCrawlUtil.java:27)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:38)
	at org.aksw.defacto.search.concurrent.HtmlCrawlerCallable.call(HtmlCrawlerCallable.java:1)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
	at java.util.concurrent.FutureTask.run(FutureTask.java:138)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
	at java.lang.Thread.run(Thread.java:680)
18:00:08,989  INFO EvidenceCrawler:178 - Creating thread pool for 4 parsers!
18:00:09,255  INFO Solr4SearchResultCache:130 - Added Selectica|-|?R? , a subsidiary of ?D?|-|Determine Software|-|en to cache!
18:00:09,261  INFO Solr4SearchResultCache:130 - Added Selectica|-|?D? -LRB- formerly ?R?|-|Determine Software|-|en to cache!
18:00:09,305  INFO Solr4SearchResultCache:130 - Added Selectica|-|?D? subsidiary ?R?|-|Determine Software|-|en to cache!
18:00:09,338  INFO Solr4SearchResultCache:130 - Added Selectica|-|?R? to form ?D?|-|Determine Software|-|en to cache!
18:00:09,359  INFO Solr4SearchResultCache:130 - Added Selectica|-|?R? , a division of ?D?|-|Determine Software|-|en to cache!
18:00:09,381  INFO Solr4SearchResultCache:130 - Added Selectica|-|?D? acquired ?R?|-|Determine Software|-|en to cache!
18:00:09,386  INFO Solr4SearchResultCache:130 - Added Selectica|-|?D? -LRB- now ?R?|-|Determine Software|-|en to cache!
18:00:09,405  INFO Solr4SearchResultCache:130 - Added Selectica|-|?R? was acquired by ?D?|-|Determine Software|-|en to cache!
18:00:09,415  INFO Solr4SearchResultCache:130 - Added Selectica|-|?R? merged with ?D?|-|Determine Software|-|en to cache!
18:00:09,420  INFO Solr4SearchResultCache:130 - Added Selectica|-|?R? -LRB- now ?D?|-|Determine Software|-|en to cache!
18:00:09,609  INFO Defacto:93 - Crawling evidence took 0 min, 14 sec
18:00:09,660  INFO Defacto:102 - Fact feature extraction took 0 min, 0 sec
18:00:10,179  INFO Defacto:108 - Scoring took 0 min, 0 sec
18:02:31,284  INFO Defacto:72 - Checking fact: <http://rdf.freebase.com/ns/m.02_3cr6> <http://dbpedia.org/ontology/subsidiary> <http://rdf.freebase.com/ns/m.02whbs_> [2005-2005]
18:02:31,294  INFO StanfordNLPNamedEntityRecognition:46 - Loading model from: edu/stanford/nlp/models/ner/english.muc.7class.distsim.crf.ser.gz
18:02:34,377  INFO NlpModelManager:27 - Created 1 StanfordNLP NER model!
18:02:35,025  INFO QueryGenerator:67 - Generated 11 queries for fact: http://rdf.freebase.com/ns/m.02_3cr6 @http://dbpedia.org/ontology/subsidiary http://rdf.freebase.com/ns/m.02whbs_
18:02:35,026  INFO Defacto:87 - Preparing queries took 0 min, 0 sec
18:02:35,148  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? was acquired by ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:02:35,148  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? to form ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:02:35,149  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?D? -LRB- now ?R?|-|Determine Software|-|en' cached! Starting to get from cache!
18:02:35,151  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?D? subsidiary ?R?|-|Determine Software|-|en' cached! Starting to get from cache!
18:02:35,152  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?D? -LRB- formerly ?R?|-|Determine Software|-|en' cached! Starting to get from cache!
18:02:35,152  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|??? NONE ???|-|Determine Software|-|en' cached! Starting to get from cache!
18:02:35,153  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? merged with ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:02:35,151  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? , a division of ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:02:35,156  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? -LRB- now ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:02:35,157  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?D? acquired ?R?|-|Determine Software|-|en' cached! Starting to get from cache!
18:16:15,685  INFO Defacto:72 - Checking fact: <http://rdf.freebase.com/ns/m.02_3cr6> <http://dbpedia.org/ontology/subsidiary> <http://rdf.freebase.com/ns/m.02whbs_> [2005-2005]
18:16:15,695  INFO StanfordNLPNamedEntityRecognition:46 - Loading model from: edu/stanford/nlp/models/ner/english.muc.7class.distsim.crf.ser.gz
18:16:18,760  INFO NlpModelManager:27 - Created 1 StanfordNLP NER model!
18:18:32,299  INFO QueryGenerator:67 - Generated 11 queries for fact: http://rdf.freebase.com/ns/m.02_3cr6 @http://dbpedia.org/ontology/subsidiary http://rdf.freebase.com/ns/m.02whbs_
18:18:32,300  INFO Defacto:87 - Preparing queries took 2 min, 13 sec
18:18:32,410  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? to form ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:18:32,412  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?D? -LRB- formerly ?R?|-|Determine Software|-|en' cached! Starting to get from cache!
18:18:32,413  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? was acquired by ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:18:32,415  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?D? subsidiary ?R?|-|Determine Software|-|en' cached! Starting to get from cache!
18:18:32,416  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?D? acquired ?R?|-|Determine Software|-|en' cached! Starting to get from cache!
18:18:32,418  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?D? -LRB- now ?R?|-|Determine Software|-|en' cached! Starting to get from cache!
18:18:32,436  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? -LRB- now ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:18:32,437  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|??? NONE ???|-|Determine Software|-|en' cached! Starting to get from cache!
18:18:32,439  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? merged with ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:18:32,457  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? , a division of ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:19:22,423  INFO DefaultSearchEngine:33 - Query: 'Selectica|-|?R? , a subsidiary of ?D?|-|Determine Software|-|en' cached! Starting to get from cache!
18:19:22,442  INFO EvidenceCrawler:221 - Creating thread pool for 47 html crawlers!
18:19:22,526  INFO EvidenceCrawler:178 - Creating thread pool for 4 parsers!
18:19:22,662  INFO Defacto:93 - Crawling evidence took 0 min, 50 sec
18:19:22,716  INFO Defacto:102 - Fact feature extraction took 0 min, 0 sec
18:19:23,261  INFO Defacto:108 - Scoring took 0 min, 0 sec
18:20:26,369  INFO Defacto:114 - Feature extraction took 1 min, 3 sec
18:20:26,370  INFO EvidenceScorer:37 - Loading machine learning model: SMO
18:20:26,380  INFO Defacto:122 - Scoring took 0 min, 0 sec
